odberove_misto_id,odberove_misto_nazev,okres_nuts_kod,operacni_status,odberove_misto_adresa,latitude,longitude,testovaci_kapacita,nasofaryngealni_odber,orofaryngealni_odber,antigenni_odber,drive_in
134189ec-2342-4d86-aca3-c1f973c094e4,"MUDr. Fišerová Věra - odběrové místo Sokolovna Hlinsko",CZ0531,,"Adámkova třída 729, 539 01 Hlinsko",49.7626731,15.9115306,300,1,,1,
1637667e-feff-4fe4-adbd-312bed6c36a5,"MUDr. František Filipi - odběrové místo",CZ0642,,"Jana Babáka 2733/11, 612 00 Brno - Královo Pole",49.2165269,16.5881706,10,,,1,
21d866be-7ecf-4382-9ab6-50dfb8b96e33,"MUDr. Josef Kořínek - odběrové místo Karlova Varnsdorf",CZ0421,,"Karlova 714, 407 47 Varnsdorf",50.8999936,14.6211600,100,1,,1,
f134a669-d697-4002-bc5f-007a68a5bcd8,"MUDr. Karel Podzimek - Pražská Znojmo",CZ0647,,"Pražská 18, 669 02 Znojmo",48.8692139,16.0314308,250,1,,1,
2648b6b6-b675-48f0-b02b-849907f928ba,"MUDr. Karel Podzimek - Shopping Břeclav Lidická",CZ0644,,"Lidická, 690 03 Břeclav",48.7805661,16.9012875,250,1,1,1,
6a12ae41-85d3-4e27-a331-253ac9466c00,"MUDr. Karel Podzimek - Shopping Znojmo Dobšická",CZ0647,,"Dobšická 3929/4, 669 02 Znojmo",48.8539056,16.0679542,500,1,,1,
130ccb73-81a1-40f1-8f48-80421fa53630,"MUDr. Koštál - odběrové místo Litoměřice",CZ0423,,"Michalská 39, 412 01 Litoměřice",50.5343300,14.1303100,200,1,,1,
0a5170d5-c820-42c9-8c74-77530e3d8e81,"MUDr. Košťál - odběrové místo V Oblouku Ústí nad Labem",CZ0427,,"V Oblouku 587/19, 400 07 Ústí n. L. - Krásné Březno",50.6694425,14.0676414,0,1,,1,
1064cfc0-473e-4559-90a3-3077773b1e70,"MUDr. Lenka Jantošíková - odběrové místo Karviná Prior",CZ0803,,"tř. 17. listopadu 2/23, 733 01 Karviná Fryštát",49.8562519,18.5412719,500,1,,1,
f9a2bd6f-50b1-4137-9518-b627fe5fb3d7,"MUDr. Lenka Jantošíková - odběrové místo Kravaře",CZ0805,,"Kostelní 360/28, 747 21 Kravaře",49.9331722,18.0282086,550,1,,1,
cc1842b5-3780-45d3-a457-02bf945db144,"MUDr. Lenka Jantošíková - odběrové místo Krnov",CZ0805,,"Náměstí Hrdinů 1937/3, Krnov, 794 01",50.0891789,17.6980158,720,,,1,
ebd0c97b-944b-4abb-b95d-533339fc6dcb,"MUDr. Lenka Jantošíková - odběrové místo Opava Breda",CZ0805,,"U Fortny 49/10, 746 01 Opava",49.9409244,17.9007386,300,1,,1,
45238971-09ef-4189-a5bc-39d4e5041567,"MUDr. Lenka Jantošíková - odběrové místo Opava Globus",CZ0805,,"Těšínská 2830/83, 747 01 Opava",49.9290422,17.9409408,300,1,,1,
ce697132-dcc3-4a76-bc79-759f5c0bd6e4,"MUDr. Lenka Jantošíková - odběrové místo Vyškov Prior",CZ0646,,"Brněnská 403, 682 01 Vyškov",49.2769069,16.9936733,330,1,,1,
d013a55f-a85c-4433-b834-96eb98b7510e,"MUDr. Lubomír Nečas s.r.o. - odběrové místo Řevnice",CZ020A,,"28. října 301, 252 30 Řevnice",49.9161283,14.2395500,500,1,,1,
d9caa381-ccfa-4345-a0ca-2a785ba4969a,"MUDr. Marcel Pekárek - Stomatologická s.r.o.",CZ0205,,"Fibichova 1338, 286 01 Čáslav",49.9053192,15.3949031,50,,,1,
4967fab1-7a75-4fe8-8f88-576a544cd18a,"MUDr. Martin Bartoň - odběrové místo poliklinika Karviná",CZ0803,,"Žižkova 2379/54A, Karviná 733 01",49.8629528,18.5574803,100,1,,1,
e125fd2c-a6a5-41f1-b565-c093e1205b70,"MUDr. Miloš Hakl - odběrové místo Teplice Krupská",CZ0426,,"Krupská 3291, 415 01 Teplice",50.6409992,13.8252236,100,1,,1,
99a0861e-7f28-4926-a3e0-91d446bb4af2,"MUDr. Radan Partyš - odběrové místo OC Frýda Frýdek Místek",CZ0802,,"Na Příkopě 3727, 73801 Frýdek Místek",49.6810125,18.3474189,42,1,,1,
398c2acf-c5a8-4486-b331-443211c2c099,"MUDr. Radan Partyš - odběrové místo Ostrava Kotva",CZ0806,,"Výškovická 2637/114",49.7911422,18.2283439,0,,,1,
ab0bbf7f-1485-4b52-ab06-6e3b44ea88c6,"MUDr. Radan Partyš - odběrové místo Ostrava Stodolní",CZ0806,,"Stodolní 20",49.8353097,18.2826853,0,,,1,
87a59132-b611-474c-9ce2-04463cc08df6,"MUDr. Vratislav Prejzek s.r.o.",CZ0421,1,"Náměstí Míru 344, 407 77 Šluknov",51.0030603,14.4531467,100,1,1,1,1
1800a468-ed16-48e3-85aa-6646ef7cbb31,"MUDr. Ĺubomír Dulka -  Prusíkova Velká Ohrada",CZ0100,,"Prusíkova 2577/16, Praha 5",50.0378170,14.3379976,500,1,,1,
93bb8c04-4eab-4a65-9359-fb3fc62f4baa,"MUDr. Ĺubomír Dulka - parkoviště Billa Tilleho nám.",CZ0100,,"Tilleho náměstí 1, Praha 5",50.0345118,14.3755385,500,1,,1,
5aac53f7-f572-4b78-8707-652928a37a90,"Masarykova nemocnice Rakovník s.r.o.",CZ020C,,"Dukelských hrdinů 200",50.1073508,13.7175817,200,1,,1,
d980efee-a877-46b8-a887-5b4775749f82,"Masarykova nemocnice v Ústí nad Labem, o.z.",CZ0427,,"Sociální péče 3316/12a, Pavilon T, 401 13 Ústí nad Labem",50.6809006,14.0151792,130,1,1,1,
f1925115-d090-46e6-9000-01e5377a1e76,"Maxi DENTAL s.r.o. - odběrové místo Břeclav Žerotínova",CZ0644,,"Žerotínova 895/5a, 690 02 Břeclav",48.7535683,16.8886064,75,1,,1,
f5d0e601-72f9-4e08-94ee-17ea29cb4e0d,"MeDiLa spol. s r.o. - Hradec Králové",CZ0521,,"Ulrichovo náměstí 733, Hradec Králové, 50002",50.2107811,15.8234903,15,1,,1,
8a0de30f-4b2f-49c4-94ae-a43fea387f1e,"MeDiLa spol. s r.o., Klášterní Valtice",,,"Klášterní 1150, 691 42 Valtice",48.7438336,16.7591294,30,1,,1,
07776ecb-6ead-4c0f-aa47-17d7afca2ac6,"MeDiLa spol. s r.o., Kulturní centrum Střelnice, Turnov",CZ0514,,"Markova 311, 511 01 Turnov",50.5857319,15.1589981,0,1,,1,
3a1284fd-5a8a-459c-b2d8-ecf097526ed3,"MeDiLa spol. s r.o., odběrové místo Antonínská Dačice",CZ0313,1,"Antonínská 85, 380 01 Dačice",49.0759483,15.4311236,90,1,,,
ad02614c-097e-4842-9c9e-20983f3b0101,"MeDiLa spol. s r.o., odběrové místo Brno Lesná, Halasovo nám.1",CZ0642,,"Poliklinika Lesná, Halasovo náměstí 1, Brno",49.2229003,16.6273003,90,1,,1,
19e2109d-7f9f-412a-8db3-3120322256f6,"MeDiLa spol. s r.o., odběrové místo Palackého Holice",CZ0532,,"Palackého 1173, 534 01 Holice",50.0671892,15.9889286,0,1,,,
b7fc9351-3b22-4f25-aa5c-1ec982de9290,"MeDiLa spol. s r.o., odběrové místo Pardubice",CZ0532,1,"Štrossova 1931, 530 03 Pardubice",50.0350694,15.7890775,150,1,,1,1
6a151463-df19-4a5e-a0db-4fd7f2bb9eb1,"MeDiLa spol. s r.o., odběrové místo poliklinika Žďár nad Sázavou",CZ0635,,"Studentská 1699/4, 59101 Žďár nad Sázavou",49.5699522,15.9401753,90,1,,1,
3aecfad9-6ff9-403b-8585-4fa9560f71bb,"Medev.cz - OM Praha 5 - Barrandov, Tilleho nám. 1",CZ0100,,"Tilleho nám. 1, Praha 5 - Barrandov",50.0345689,14.3785703,500,1,,1,
a966f9cd-ce16-4b7d-93d6-be735a4d8505,"MediCredit - odběrové místo COVID-19 Aquacentrum Letňany",CZ0100,,"Tupolevova 665, 199 00 Praha 18 - Letňany",50.1344947,14.5048419,500,1,1,1,
c3cc55f1-aa4d-4f8c-a573-2f56093a7992,"MediCredit a.s. - Odběrové místo COVID-19 Veselí nad Moravou",CZ0645,,"Nám. Míru 675, 698 01 Veselí nad Moravou",48.9512347,17.3815492,150,1,,1,
0dcef3f3-a799-4b39-9d24-b85b8d4ac557,"MediCredit a.s. - Smíchovské nádraží Factory Office Center",CZ0100,,"Nádražní 893/30",50.0608670,14.4105300,500,1,,1,
7898459b-73c5-4cf1-a343-8291133611d8,"MediCredit a.s. - odběrové místo Aquapark Barrandov",CZ0100,,"K Barrandovu 1173/8, 15200 Praha 5 - Hlubočepy",50.0264550,14.3677453,500,1,,1,
95f4ea37-bd86-480f-a921-c6a82013172b,"MediCredit a.s. - odběrové místo Masarykovo nám. Uherské Hradiště",CZ0722,,"Masarykovo náměstí 1232, Uherské Hradiště",49.0685778,17.4615611,150,1,1,1,
152d24d8-8112-4984-9dd0-e0f68c8dcb32,"Medic Kral s.r.o. - Letňany",CZ0100,,"Třinecká 650, Praha 9, 19900",50.1342494,14.5104472,60,1,,,
10d9e1d0-d2e8-4f33-8160-155e1fb0f517,"Medica JM s.r.o. - odběrové místo Hostivice Husovo nám.",CZ020A,,"Husovo nám., 253 01 Hostivice",50.0802708,14.2560467,100,1,,1,
8cbb55f2-7266-4829-8f8d-fcb034a1f3a9,"Medica JM s.r.o. - odběrové místo Kladno Unhošťská",CZ0203,,"Unhošťská 2533, 272 01 Kladno",50.1304625,14.1250756,100,1,,1,
3a8fe26a-a69b-46ee-8b82-189859ac5ea4,"Medica JM s.r.o. - odběrové místo Kunratice",CZ0100,,"Ještědská, 148 00 Praha-Kunratice",50.0144511,14.4831686,96,,,,1
7105d862-2ef9-4b46-8c10-4251c2775403,"Medica JM s.r.o. - odběrové místo Mariánské lázně Hollárova",CZ0411,,,,,180,1,,1,
919b590a-4176-469b-98ae-061446334a2e,"Medica JM s.r.o. - odběrové místo Stříbro",CZ0327,,"Mánesova 16, 349 01 Stříbro",49.7537108,13.0059594,96,1,,1,
f7099813-5e08-40d7-93d8-4de1585313a3,"Medica JM s.r.o. - odběrové místo poliklinika Michnova Praha 4",CZ0100,,"Michnova 1622/4, 149 00 Praha 4",50.0313361,14.5206247,100,1,1,1,
f09d9e81-6e78-4266-a676-9b4887f1dd30,"Medica JM s.r.o.- Poliklinika Čtyřobvod",CZ0203,,"Unhošťská 2533, 272 01 Kladno",50.1304625,14.1250756,96,1,1,1,
a366d631-e47c-481e-9a93-25a0c52af218,"Medical JT s.r.o. - mobilní odběrové místo",CZ0100,,"Gorazdova 335/14, Praha 2, 120 00",,,100,1,,1,
f1ea8b05-86d9-4461-8a53-b44910fc19cd,"Medical Testing s.r.o. - Arkalycká",CZ0100,,"Arkalycká 748/2,149 00 Praha 4",50.0311617,14.5284442,555,1,,1,
b0eeff7a-0c4e-4aab-9004-35a777025856,"Medical Testing s.r.o. - Jesenice",CZ020A,,"Budějovická 303, 252 42 Jesenice",49.9668600,14.5168200,555,1,,1,
0cb40cdf-c8e9-4ac9-b40a-82039b3086e5,"Medical Testing s.r.o. - Kaplanova ul.",CZ0100,,"Kaplanova ul., 14900 Praha11",50.0343470,14.4843510,555,1,,1,
4855a074-72bb-494d-924e-a6b63f5867eb,"Medical Testing s.r.o. - Kovanecká ul.",CZ0100,,"Kovanecká ul., 199 00 Praha 9",50.1086380,14.4877480,555,1,,1,
b0a879a4-3239-4a34-9d3c-6ef034da5b2d,"Medical Testing s.r.o. - Žernosecká ul.",CZ0100,,"Žernosecká ul. 180 00 Praha 8",50.1328360,14.4739960,555,1,,1,
d7675bd5-1857-44cf-aec4-e69d96bd85c4,"Medical Testing s.r.o. Radotín",CZ0100,,"Náměstí Osvoboditelů, Praha 5 - Radotín",49.9838825,14.3594247,555,1,,1,
18a76876-8887-470e-b7ea-99a6f5afad1d,"Medical plus s.r.o. - odběrové místo Uherské Hradiště",CZ0722,,"Obchodní 1507, 68601 Uherské Hradiště",49.0695083,17.4634072,200,,,1,
a9dc5e89-d2ec-4d68-b230-806033b85273,"Medical service Davepo s.r.o.",CZ020A,,"Masarykova 1363, 252 19 Rudná",50.0252819,14.2104781,500,,,1,
9280a5ff-88ef-4dfd-9fa3-37291b8cb0d2,"Medical testing s.r.o. - Náplavka",CZ0100,,"Nábřežní, Praha 5 - Smíchov",50.0735094,14.4102431,555,1,,1,
773205a4-8e38-441d-90b1-32b16acb4589,"Medical testing s.r.o. - mobilní odběrový tým Střední Čechy",,,"vždy předem ohlášeno do 48 hodin",,,555,1,,1,
6d4374d6-e9fe-4ab0-abd4-630e7f595e24,"Medical testing s.r.o. - odběrové místo Brno Dobrovského",CZ0642,,"Dobrovského 96/29, 612 00 Brno - Královo Pole",49.2182208,16.5892589,370,1,,1,
6d0af198-d681-49d7-8c7c-dc20f0363cfa,"Medical testing s.r.o. - odběrové místo Brno Trnitá",CZ0642,,"Brno, Trnitá",49.1877964,16.6131461,370,1,,1,
5de3ca01-dce5-463d-b3ed-33efbd15edf9,"Medical testing s.r.o. - odběrové místo FASHION ARÉNA Štěrboholy",CZ0100,,"Zamenhofova 440, 10800 Praha-Štěrboholy",50.0764558,14.5393647,370,1,,1,
b84dcf9e-5b36-4f63-819f-e422a714abe7,"Medical testing s.r.o. - odběrové místo Jihlava Křížová",CZ0632,,"Jihlava, Křížová 189/1",49.3971403,15.5903375,370,1,,1,
5d551462-d203-4c2d-8d08-61dea48b7993,"Medical testing s.r.o. - odběrové místo Náplavka Čechův most",CZ0100,,"pata Čechova mostu, p.č. (1006). Č.LV 122, 110 00 Praha 1",50.0923630,14.4175240,555,1,,1,
784f4d33-b88e-4818-9c5f-9d54d7f3752b,"Medical testing s.r.o. - odběrové místo Stodůlky EGLO",CZ0100,,"Plzeňská 1110/21, 155 00 Praha 13-Stodůlky",50.0615550,14.3094830,555,1,,1,
58fbf55a-fe19-4e13-a3a9-640b4e8a0b66,"Medical testing s.r.o. - odběrové místo Třebíč",CZ0634,,"Ul. Brněnská parc.č. 1031/1",49.2151017,15.9112639,370,,,1,
82d6f1ab-b945-4cba-a5e3-550af3c805b3,"Medical testing s.r.o. - odběrové místo Zbraslav",CZ0100,,"Elišky Přemyslovny 1617, 156 00 Zbraslav",49.9648541,14.3845797,555,1,,1,
46ee6622-3ca7-447a-a7cc-72bf3931ea38,"Medical testing s.r.o. - odběrové místo centrum Průhonice",CZ020A,,"Květnové náměstí 7, 252 43 Průhonice",50.0015192,14.5613792,555,1,,1,
d1bd04f8-9101-456d-875d-ac054d6da4a3,"Medicínské centrum Praha s.r.o.",CZ0100,,"Mezi Vodami 205/29  143 00 Praha 4 – Modřany",50.0125972,14.4013450,6,,,,
320cf89c-fe9e-4684-a997-67b39d67120a,"Mobile clinic expert MCE s.r.o. - Parkoviště Univerzitní koleje Liberec – Harcov",CZ0513,,"Svobody 54,  Liberec - Harcov",50.7684900,15.0871067,200,1,,1,1
3882f019-660c-4e55-95d8-900842587622,"Mobile clinic expert MCE s.r.o. - U bazénu, Svatopluka Čecha Jablonec nad Nisou",CZ0512,,"Svatopluka Čecha 4204, 466 02 Jablonec nad Nisou",50.7319669,15.1776381,200,1,1,1,
b31e6cf1-c444-4982-bee0-8d6f4ecf638e,"Mobile clinic expert MCE s.r.o. - U zimního stadion, Vojtěcha Maška Turnov",CZ0514,,"Vojtěcha Maška 2300, 51101 Turnov",50.5821242,15.1511517,135,1,1,1,
08b29a81-1cbc-41de-82b7-63f6d2c74a53,"Mobile clinic expert MCE s.r.o. - odběrové místo Benešov Ke Stadionu",CZ0201,,"Ke Stadionu 2045, 256 01 Benešov",49.7760342,14.6763025,400,,1,,1
0796d15c-9c21-4b32-9abc-8be1525ec47d,"Mobile clinic expert MCE s.r.o. - odběrové místo Boženy Němcové Sokolov",CZ0413,,"Boženy Němcové 1766, 356 01 Sokolov",50.1771875,12.6474806,300,,1,,1
5a15aaab-db02-432b-8d38-415edbb0631b,"Mobile clinic expert MCE s.r.o. - odběrové místo Brandýs nad Labem - Zápy",CZ0209,,"Brandýs nad Labem, Zápy 301",50.1767239,14.6716722,400,,1,,1
25601ba5-966e-409c-93c2-5b7e3ef94509,"Mobile clinic expert MCE s.r.o. - odběrové místo Hamr Vltavanů",CZ0100,,"Vltavanů 1542, 147 00 Praha 4",50.0278478,14.4023850,400,,1,,
d19b66aa-7ba2-41c6-a225-e9bdf35bfcf4,"Mobile clinic expert MCE s.r.o. - odběrové místo Hamr Záběhlická",CZ0100,,"Záběhlická 3303/60, 106 00, Praha 10",50.0542975,14.4862744,600,,1,,1
fe3b2bbe-84ce-4931-89c3-7fa320236e1b,"Mobile clinic expert MCE s.r.o. - odběrové místo Horova Karlovy Vary",CZ0412,,"Parkoviště DPKV Horova, 361 20 Karlovy Vary",50.2319419,12.8706419,300,1,,,1
d327ea36-30a3-4c68-a86b-6319426ffb87,"Mobile clinic expert MCE s.r.o. - odběrové místo Jihlavská Havlíčkův Brod",CZ0631,,"Jihlavská 1985, 580 01 Havlíčkův Brod",49.6035208,15.5779361,400,1,,,1
1f71dffc-826b-45ca-8ecf-2bfd55b733dc,"Mobile clinic expert MCE s.r.o. - odběrové místo Kamenice",CZ0209,,"Ringhofferovo nám. 434, 251 68 Kamenice",49.9042331,14.5878614,350,,1,,1
bf424d07-ab8d-416f-857f-c917cff4af45,"Mobile clinic expert MCE s.r.o. - odběrové místo Karlovy Lázně",CZ0100,,"Smetanovo nábřeží 1, 110 00 Praha 1",50.0855031,14.4139736,300,,1,,
6531967a-ca1b-4d0d-bb85-c191901bb5d6,"Mobile clinic expert MCE s.r.o. - odběrové místo Kladno Arménská",CZ0203,,"Arménská 3277, 272 01 Kladno",50.1351369,14.1388428,250,,1,,
f60155d9-5ca9-40b5-a504-9976bc1d1be0,"Mobile clinic expert MCE s.r.o. - odběrové místo Kutnohorská",CZ0100,,"Kutnohorská 532, Praha 10, Iceland",50.0670739,14.5490867,250,1,,,
065fcb6d-50a1-4d13-af5a-81b387499564,"Mobile clinic expert MCE s.r.o. - odběrové místo Makro Chlumecká",CZ0100,,"Chlumecká 2424, 19800 Praha 20 - Horní Počernice",50.1114850,14.5767278,450,,1,,
20430d9a-c317-4403-85af-a829158e0bea,"Mobile clinic expert MCE s.r.o. - odběrové místo Mladá Boleslav OC Olympia",CZ0207,,"OC Olympia, Jičínská 1350/III, 293 01 Mladá Boleslav",50.4077694,14.9366081,450,,1,,1
0acb8d6a-1132-467b-bfa2-2a2f739c13bb,"Mobile clinic expert MCE s.r.o. - odběrové místo Most Československé armády",CZ0425,,"Československé armády 1271, Most",50.5112222,13.6333789,300,,1,,1
8a111cc3-0908-4914-b646-2c5b76e4eda2,"Mobile clinic expert MCE s.r.o. - odběrové místo Náměstí republiky Pardubice",CZ0532,,"Náměstí republiky, Pardubice",50.0373414,15.7789519,300,1,1,1,
8ad585d2-0f7b-4f85-93d8-5073fac8137e,"Mobile clinic expert MCE s.r.o. - odběrové místo Národní Varnsdorf",CZ0421,,"Národní 512, 40747 Varnsdorf",50.9079939,14.6268414,300,1,,,1
2bab5b1c-5a74-4865-a150-68a1d435e659,"Mobile clinic expert MCE s.r.o. - odběrové místo OC Liberec",CZ0513,,"České mládeže 456, 46312 Liberec",50.7422477,15.0467750,350,,1,,1
08fbb4da-010e-4c0f-a35f-7439a08b9334,"Mobile clinic expert MCE s.r.o. - odběrové místo Palmovka",CZ0100,,"Koželužská 589/12, 180 00 Praha 8 - Libeň",50.1055428,14.4718172,250,,1,,
91cd9ca4-2170-48de-bd52-2bf2011971b7,"Mobile clinic expert MCE s.r.o. - odběrové místo Plzeň U Prazdroje",CZ0323,,"U Prazdroje 2750/24, 301 00 Plzeň 2 - Slovany",49.7467739,13.3957386,550,,1,,1
9f4992f3-d3d7-4022-9a3c-2a67a401b143,"Mobile clinic expert MCE s.r.o. - odběrové místo Rakovník",CZ020C,,"Nádražní 1867, 269 01 Rakovník",50.1011611,13.7331200,350,,1,,
73cc4c1f-2871-410f-a740-5704ad54d3bd,"Mobile clinic expert MCE s.r.o. - odběrové místo SAPA Libušská",CZ0100,,"Libušská 319/126, 142 00 Praha-Libuš - Písnice",50.0016614,14.4672056,250,,1,,1
5a913647-c492-41df-942e-9c0cb4b9977a,"Mobile clinic expert MCE s.r.o. - odběrové místo Slaný",CZ0203,,"Ouvalova 390/5, 27401 Slaný, Česko",50.2278786,14.0897044,250,,1,,1
cef365d9-56f2-45bc-8380-3f863d0c0321,"Mobile clinic expert MCE s.r.o. - odběrové místo Teplice Na Stínadlech",CZ0426,,"Na Stínadlech 3113, 415 01 Teplice",50.6401681,13.8199739,350,,1,,1
c710def8-207f-454f-96a9-c96cb9ef6991,"Mobile clinic expert MCE s.r.o. - odběrové místo U Technoplynu",CZ0100,,"U Technoplynu 1324, Praha 9",50.0829636,14.5412756,250,1,,1,
1ab5b0c2-0258-41a0-ad53-9ea0c92c860a,"Mobile clinic expert MCE s.r.o. - odběrové místo Vlašim Na Lukách",CZ0201,,"Na Lukách 1921, Vlašim",49.7108233,14.8973389,350,,1,,1
cd0857b5-41ae-4fe7-bdd5-6bf58ebdc5d4,"Mobile clinic expert MCE s.r.o. - odběrové místo Vodičkova Praha 1",CZ0100,,"Vodičkova 701/34, Praha 1",50.0811961,14.4250111,135,1,,1,
7f5ae83e-d876-47b2-8fe9-c405bccc3496,"Mobile clinic expert MCE s.r.o. - odběrové místo Zličín Skandinávská",CZ0100,,"Skandinávská 144/23, 155 00 Praha 13 - Třebonice",50.0495886,14.2953050,800,,1,,1
64bf941b-eb6a-488a-b84c-fe2d3daab12a,"Mobile clinic expert MCE s.r.o. - odběrové místo náměstí 30. června Milovice",CZ0208,,"Náměstí 30.června 508, 289 23 Milovice",50.2285764,14.8769878,400,1,,,1
f3f91d9d-c33c-44fb-846e-458690936cda,"Mobile clinic expert MCE s.r.o. - odběrové místo Ústí nad Labem",CZ0427,,"Žižkova 3363/78, 400 01 Ústí nad Labem",50.6511708,14.0124675,350,,1,,1
c5d166fb-0f82-4aea-87a0-6b39ee1229d9,"Mobile clinic expert MCE s.r.o. - odběrové místo Čestlice U Makra",CZ0100,,"U Makra 102, 251 01 Čestlice",50.0061300,14.5759440,450,,1,,
b48a3f92-9301-400f-a7ae-afdafb59c3a5,"Mobile clinic expert MCE s.r.o. - odběrové místo Ďáblická",CZ0100,,"Ďáblická 553/2, 182 00 Praha 8",50.1319456,14.4799225,300,,1,,1
56b65369-d3cd-4934-8268-151bf056c1a5,"Mobile clinic expert MCE s.r.o. - odběrové místo Šumavská Liberec",CZ0513,,"Šumavská 469/10, 460 07 Liberec 3",50.7578808,15.0525064,300,,1,,1
cb67e788-9970-430a-99e3-5a15670b6183,"Mobile clinic expert MCE s.r.o. - odběrové místo Žižkova Ústí nad Labem",CZ0427,,"Žižkova 3363/78, 400 01 Ústí nad Labem-město",50.6511708,14.0124675,400,1,,,1
8b2bb21e-a0fb-402b-a06e-527fd00707d5,"Mobilní odběrové místo ÚMTM LF UPOL",CZ0712,,"Hněvotínská 1333/5, 779 00 Olomouc",49.5860758,17.2351872,0,,,,
e7bfaa6c-3b7c-4944-9c21-51795fb0e2ea,"Mobilní odběrové týmy MSK",CZ0806,,"Na Bělidle 724/7, Ostrava 70200",,,0,1,1,,
2fd5de3a-89bf-427c-9450-9ceef6746fa4,"Mobilní odběrový tým č. 1, HZS Moravskoslezského kraje",,,,,,0,,,1,
240c820c-a259-46f2-9523-dd6f993f66cb,"Mobilní odběrový tým č. 1, HZS Středočeského kraje",,,,,,0,,,1,
dd33111a-4bba-43fd-b70d-7dee25c197c8,"Mobilní odběrový tým č. 1, HZS hlavního města Prahy",,,,,,0,,,1,
f4172909-3691-4617-8739-f70fc75087ab,"Mobilní odběrový tým č. 2, HZS Jihočeského kraje",,,,,,0,,,1,
e1092d75-7c7d-4f0e-a6eb-b1ceb352d1c7,"Mobilní odběrový tým č. 2, HZS Kraje Vysočina",,,,,,0,,,1,
8a79bcf4-feb4-4e9a-8d32-36bea575a3ed,"Mobilní odběrový tým č. 2, HZS Královéhradeckého kraje",,,,,,0,,,1,
16f00b67-d083-4251-8d0b-6c4c58ef3309,"Mobilní odběrový tým č. 2, HZS Libereckého kraje",,,,,,0,,,1,
c0011470-a5f6-4073-8b5b-4208e5a74739,"Mobilní odběrový tým č. 2, HZS Moravskoslezského kraje",,,,,,0,,,1,
ff09dbaf-8d52-4e76-b94b-9c74835ca8ad,"Mobilní odběrový tým č. 2, HZS Olomouckého kraje",,,,,,0,,,1,
d713b09d-1b27-4a73-9f49-03ebb91bdb64,"Mobilní odběrový tým č. 2, HZS Pardubického kraje",,,,,,0,,,1,
f183a054-7d2e-4dee-b112-8abc73baa7e8,"Mobilní odběrový tým č. 2, HZS Plzeňského kraje",,,,,,0,,,1,
9de726cc-fa3f-4971-9ce6-506c585cb2cf,"Mobilní odběrový tým č. 2, HZS Středočeského kraje",,,,,,0,,,1,
de7d55e3-dc48-45aa-9835-a7484bf5a072,"Mobilní odběrový tým č. 2, HZS Zlínského kraje",,,,,,0,,,1,
4e11f3f7-7b72-4501-8003-3b6e14f3a331,"Mobilní odběrový tým č. 2, HZS hlavního města Prahy",,,,,,0,,,1,
48067a92-0534-42e3-9333-3c863b49d779,"Mobilní odběrový tým č. 2, HZS Ústeckého kraje",,,,,,0,,,1,
3b6f26cb-f07c-4fb3-bcb8-3bbbbd6cea4b,"Mobilní odběrový tým č. 3, HZS Jihomoravského kraje",,,,,,0,,,1,
14f349f7-b8c7-4a91-b35f-2012f6bd47c8,"Mobilní odběrový tým č. 3, HZS Moravskoslezského kraje",,,,,,0,,,1,
b2decb1c-0552-448c-bc64-ea6da163933f,"Mobilní odběrový tým č. 3, HZS Středočeského kraje",,,,,,0,,,1,
818a4755-75b7-46eb-ac69-2e110257a77d,"Mobilní odběrový tým č. 3, HZS hlavního města Prahy",,,,,,0,,,1,
d8b2ee11-23ee-4638-9457-f4d4dd595826,"Mobilní odběrový tým č. 4, HZS Moravskoslezského kraje",,,,,,0,,,1,
1be9ae96-ed96-44ed-96a1-04203edad572,"Mobilní odběrový tým č. 5, HZS Moravskoslezského kraje",,,,,,0,,,1,
36185815-3a1a-4495-93e6-d195f8a46d80,"Mobilní odběrový tým č.1, HZS Jihomoravského kraje",,,,,,0,,,1,
156a813f-04c6-4fde-be87-cebf298ec72b,"Mobilní odběrový tým č.2 , HZS Jihomoravského kraje",,,,,,0,,,1,
395aa335-eb0f-412b-b562-d0d755fc63ca,"Mobilní odběrový tým, HZS Jihočeského kraje",,,,,,0,,,1,
3982aaae-12aa-4684-ba3a-b831931ca11f,"Mobilní odběrový tým, HZS Karlovarského kraje",,,,,,0,,,1,
58d16be8-46c1-4ca6-96f4-e38bb359eeea,"Mobilní odběrový tým, HZS Kraje Vysočina",,,,,,0,,,1,
546a65c4-85fc-4c24-ae1f-c7b7eee6f615,"Mobilní odběrový tým, HZS Královéhradeckého kraje",,,,,,0,1,,,
39c5c2a9-dd08-4d84-bfc6-95cf00f9ea4f,"Mobilní odběrový tým, HZS Libereckého kraje",,,,,,0,,,1,
8db8bf55-2ca9-4d0c-a3eb-4598a530285a,"Mobilní odběrový tým, HZS Olomouckého kraje",,,,,,0,,,1,
ffdb20c9-4e90-4394-81f8-6ff37e2bd666,"Mobilní odběrový tým, HZS Pardubického kraje",,,,,,0,,,1,
ddcfd334-d38a-4efd-bcc5-48a95b54511b,"Mobilní odběrový tým, HZS Plzeňského kraje",,,,,,0,,,1,
62c95498-1594-412f-9b99-6d6b346ebb5d,"Mobilní odběrový tým, HZS Zlínského kraje",,,,,,0,,,1,
4f1fcc33-4477-45bf-a5bd-c914322943da,"Mobilní odběrový tým, HZS Ústeckého kraje",,,,,,0,,,1,
